engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL,sensor_measurement_2_ma,sensor_measurement_2_ema,sensor_measurement_2_diff,sensor_measurement_2_z
50,121,0.0029,-0.0004,100.0,642.58,1594.4,1407.05,21.61,553.03,2388.09,9070.88,47.63,521.52,2388.11,8147.12,8.4468,0.03,393,2388,100.0,38.74,23.3172,77,642.6600000000001,642.6655591232914,-0.0899999999999181,-0.2018504805367832
25,150,-0.001,0.0006,100.0,642.8,1591.07,1413.57,21.61,553.25,2388.15,9061.65,47.58,520.55,2388.06,8145.85,8.4176,0.03,392,2388,100.0,38.84,23.2605,80,642.786,642.7899792892676,0.0399999999999636,0.2381133096197042
54,62,-0.0021,-0.0004,100.0,641.95,1581.94,1400.04,21.61,554.73,2388.0,9067.08,47.3,522.47,2387.95,8148.8,8.4045,0.03,390,2388,100.0,38.87,23.4563,195,642.0260000000001,642.0312634576619,-0.1599999999999681,-1.4617467887126652
75,182,-0.0016,0.0002,100.0,643.04,1596.44,1427.8,21.61,552.45,2388.18,9041.65,47.86,519.96,2388.21,8119.35,8.5263,0.03,395,2388,100.0,38.52,23.181,47,642.9040000000001,642.982384756291,0.0699999999999363,0.7180738079724428
81,28,-0.0016,0.0004,100.0,642.53,1583.87,1406.71,21.61,553.95,2388.09,9060.72,47.41,521.77,2388.04,8144.12,8.4335,0.03,394,2388,100.0,38.9,23.267,212,642.374,642.4671844909965,0.0299999999999727,-0.3018422510270697
56,22,-0.0005,-0.0004,100.0,642.31,1592.3,1398.7,21.61,553.65,2388.1,9050.52,47.45,520.82,2388.13,8131.19,8.4288,0.03,392,2388,100.0,38.78,23.1921,253,642.4999999999999,642.4855463006573,-0.1200000000000045,-0.7418060411837847
80,160,-0.0001,-0.0002,100.0,643.39,1595.93,1408.05,21.61,552.78,2388.1,9112.44,47.69,521.25,2388.07,8174.92,8.4699,0.03,396,2388,100.0,38.5,23.0672,25,643.3280000000001,643.2926446013569,0.2200000000000272,1.418016201403539
72,165,0.0008,0.0002,100.0,643.02,1598.06,1418.62,21.61,553.77,2388.17,9035.85,47.61,520.49,2388.22,8112.35,8.4569,0.03,393,2388,100.0,38.71,23.2389,48,643.118,643.1184391144204,-0.4600000000000364,0.6780770997764192
7,145,0.0034,-0.0001,100.0,642.17,1584.67,1398.66,21.61,554.4,2388.07,9068.35,47.44,521.96,2388.08,8149.4,8.3993,0.03,393,2388,100.0,39.0,23.2129,114,642.35,642.2931314432836,-0.4600000000000364,-1.0217829985561775
57,100,-0.0026,-0.0004,100.0,642.75,1592.96,1412.69,21.61,553.95,2388.12,9043.93,47.62,520.76,2388.18,8121.91,8.468,0.03,394,2388,100.0,38.8,23.1595,37,642.854,642.7875272773117,0.0,0.1381215391296451
66,108,0.0039,0.0005,100.0,642.92,1598.06,1424.91,21.61,553.35,2388.18,9064.41,47.77,521.24,2388.17,8141.43,8.4988,0.03,394,2388,100.0,38.59,23.2784,94,643.0559999999999,642.9389083455302,-0.1600000000000818,0.4780935587960735
81,182,0.0004,-0.0001,100.0,643.1,1596.43,1421.36,21.61,552.68,2388.14,9057.6,47.77,520.85,2388.12,8139.26,8.4947,0.03,395,2388,100.0,38.69,23.2961,58,642.99,643.0670888309467,-0.0199999999999818,0.8380639325607411
38,187,0.0005,0.0001,100.0,643.52,1606.12,1432.11,21.61,552.39,2388.18,9134.76,48.14,519.91,2388.18,8206.67,8.481,0.03,397,2388,100.0,38.66,23.0874,7,643.2940000000001,643.4406908910119,-0.0600000000000591,1.6779948046779198
94,83,-0.0019,0.0004,100.0,642.63,1590.4,1407.24,21.61,553.46,2388.17,9049.23,47.53,520.93,2388.14,8129.61,8.4324,0.03,392,2388,100.0,38.85,23.2718,175,642.7120000000001,642.6231172370888,0.2999999999999545,-0.1018587100467241
26,155,0.0005,-0.0002,100.0,642.79,1591.44,1418.08,21.61,552.43,2388.05,9085.16,47.71,521.03,2388.1,8158.14,8.4715,0.03,395,2388,100.0,38.7,23.2401,44,642.9759999999999,642.9662057333334,-0.2200000000000272,0.2181149555216924
34,135,0.0001,0.0004,100.0,642.74,1592.84,1409.06,21.61,552.57,2388.1,9078.56,47.56,520.95,2388.09,8152.35,8.4526,0.03,394,2388,100.0,38.98,23.276,60,642.738,642.7734809217036,-0.4199999999999591,0.1181231850316333
47,50,0.0003,-0.0004,100.0,641.9,1582.73,1395.11,21.61,553.73,2388.04,9068.01,47.27,522.04,2388.01,8148.14,8.363,0.03,393,2388,100.0,39.04,23.3386,164,642.114,642.1466640125047,-0.6200000000000045,-1.5617385592029516
63,125,-0.0003,-0.0004,100.0,642.79,1598.45,1418.57,21.61,553.31,2388.1,9084.29,47.71,521.66,2388.06,8160.46,8.4563,0.03,394,2388,100.0,38.66,23.2807,49,642.7719999999999,642.7686735204086,0.1399999999999863,0.2181149555216924
17,123,-0.0006,-0.0002,100.0,642.36,1593.47,1404.06,21.61,553.9,2388.05,9075.12,47.26,522.59,2388.02,8149.73,8.4782,0.03,391,2388,100.0,38.94,23.2781,153,642.164,642.1664309300638,0.1499999999999772,-0.6418142706934982
30,162,-0.0023,0.0002,100.0,642.32,1594.88,1412.51,21.61,552.77,2388.12,9058.14,47.62,520.97,2388.2,8137.11,8.4557,0.03,392,2388,100.0,38.63,23.2997,32,642.734,642.5886614002063,-0.1299999999999954,-0.7218076870855454
86,255,0.0038,-0.0002,100.0,643.23,1603.44,1420.01,21.61,552.63,2388.2,9072.66,47.97,519.91,2388.19,8149.66,8.5189,0.03,397,2388,100.0,38.57,23.1083,23,643.2860000000001,643.3024533341718,-0.2300000000000182,1.0980425358351222
57,106,-0.0017,0.0003,100.0,642.78,1592.44,1417.99,21.61,553.42,2388.19,9042.35,47.68,521.23,2388.14,8124.03,8.4841,0.03,394,2388,100.0,38.44,23.2652,31,642.792,642.8534454674184,-0.4100000000000818,0.1981166014236806
33,160,-0.0019,-0.0002,100.0,643.04,1588.22,1413.0,21.61,553.36,2388.12,9053.62,47.8,521.27,2388.09,8132.06,8.4522,0.03,393,2388,100.0,38.77,23.2444,40,642.798,642.9214591522698,-0.0500000000000682,0.7180738079724428
41,95,0.0014,0.0,100.0,642.23,1581.02,1406.45,21.61,554.2,2388.04,9061.5,47.18,521.87,2388.07,8147.55,8.433,0.03,393,2388,100.0,38.97,23.2193,121,642.2860000000001,642.1712601436445,0.3700000000000045,-0.9017928739678792
71,103,-0.0026,0.0004,100.0,642.52,1591.57,1407.55,21.61,553.03,2388.1,9059.7,47.57,521.35,2388.06,8136.71,8.4387,0.03,393,2388,100.0,38.75,23.263,105,642.602,642.556005122724,-0.0299999999999727,-0.3218406051250815
79,191,-0.005,0.0,100.0,643.15,1603.83,1429.15,21.61,552.81,2388.12,9082.85,48.01,519.89,2388.16,8156.67,8.5239,0.03,395,2388,100.0,38.36,23.186,8,643.2,643.140831197535,0.1599999999999681,0.9380557030508002
73,117,-0.0007,0.0002,100.0,642.57,1588.76,1408.82,21.61,552.55,2388.2,9049.92,47.86,520.9,2388.2,8115.21,8.4469,0.03,393,2388,100.0,38.54,23.2127,96,642.814,642.8105861785061,-0.6499999999999773,-0.2218488346347951
89,200,0.0024,-0.0002,100.0,643.68,1596.87,1430.57,21.61,552.48,2388.15,9080.92,47.77,520.6,2388.12,8141.04,8.4889,0.03,395,2388,100.0,38.53,23.141,17,643.344,643.3727032505832,0.3199999999999363,1.9979684702463365
86,209,-0.0041,0.0001,100.0,642.65,1597.58,1418.72,21.61,552.55,2388.18,9067.28,47.77,521.5,2388.11,8151.82,8.464,0.03,396,2388,100.0,38.66,23.2609,69,643.1800000000001,643.0070907705042,-0.6000000000000227,-0.0618620018507004
57,111,-0.0005,0.0001,100.0,642.52,1587.57,1414.44,21.61,552.73,2388.14,9035.52,47.65,520.69,2388.14,8125.13,8.4909,0.03,396,2388,100.0,38.75,23.1645,26,642.952,642.8673673043515,-0.5099999999999909,-0.3218406051250815
67,123,-0.0036,0.0004,100.0,642.52,1595.76,1405.97,21.61,554.05,2388.02,9061.58,47.38,521.72,2388.06,8146.48,8.4194,0.03,393,2388,100.0,38.83,23.2977,190,642.556,642.5051085863593,-0.1399999999999863,-0.3218406051250815
75,131,-0.002,0.0003,100.0,642.89,1588.55,1403.7,21.61,552.54,2388.17,9040.38,47.7,520.65,2388.14,8120.06,8.4425,0.03,393,2388,100.0,38.85,23.2916,98,642.638,642.7161885188356,0.2899999999999636,0.418098496502038
78,223,-0.0027,0.0003,100.0,643.3,1597.67,1416.23,21.61,551.81,2388.18,9098.65,48.15,520.49,2388.19,8165.19,8.5678,0.03,395,2388,100.0,38.37,23.1569,8,643.516,643.4516024170107,-0.3400000000000318,1.238031014521205
19,61,0.0025,-0.0002,100.0,642.49,1593.31,1417.8,21.61,553.16,2388.18,9051.72,47.65,521.04,2388.11,8124.94,8.4434,0.03,394,2388,100.0,38.96,23.2856,97,642.6859999999999,642.6446507763958,-0.1899999999999408,-0.381835667419117
44,145,-0.0012,0.0001,100.0,642.39,1591.41,1413.63,21.61,553.35,2388.09,9071.99,47.67,521.44,2388.07,8150.02,8.4888,0.03,394,2388,100.0,38.74,23.2573,47,642.394,642.4714838718884,-0.1900000000000545,-0.5818192083994627
97,199,0.0019,-0.0002,100.0,643.97,1605.94,1429.9,21.61,551.84,2388.16,9201.83,48.07,520.13,2388.08,8258.58,8.4981,0.03,400,2388,100.0,38.59,23.0657,3,643.624,643.6287845213709,0.4500000000000455,2.577920739089361
54,178,-0.0011,0.0001,100.0,642.52,1588.77,1403.58,21.61,553.68,2388.02,9079.31,47.52,521.87,2388.02,8167.58,8.4536,0.03,393,2388,100.0,38.91,23.3806,79,642.472,642.5551009475921,-0.3300000000000409,-0.3218406051250815
54,4,-0.0005,-0.0003,100.0,642.33,1582.9,1395.75,21.61,554.43,2388.02,9062.2,47.15,522.27,2388.02,8142.2,8.4278,0.03,392,2388,100.0,39.08,23.4222,253,642.708,642.6117188095991,0.2800000000000864,-0.7018093329875337
1,175,0.0001,0.0002,100.0,643.61,1603.29,1422.52,21.61,551.64,2388.23,9042.66,47.86,520.38,2388.22,8125.76,8.489,0.03,394,2388,100.0,38.58,23.1573,17,643.162,643.1670703382175,0.9700000000000272,1.8579799915602535
93,108,-0.0035,-0.0,100.0,642.35,1586.55,1409.36,21.61,553.28,2388.14,9066.28,47.43,521.24,2388.12,8138.46,8.4353,0.03,393,2388,100.0,38.81,23.2275,47,642.3720000000001,642.4362439424505,-0.3500000000000227,-0.6618126247915099
19,157,0.0026,0.0,100.0,643.43,1597.38,1426.98,21.61,551.22,2388.28,9042.2,48.01,519.5,2388.29,8112.87,8.5381,0.03,395,2388,100.0,38.16,23.0758,1,643.446,643.4359369480471,-0.0100000000001045,1.4980096177955862
64,42,0.0008,0.0004,100.0,642.56,1586.53,1401.27,21.61,553.52,2388.1,9059.38,47.37,521.15,2388.06,8137.39,8.4009,0.03,394,2388,100.0,38.86,23.3463,241,642.4979999999999,642.4593327147302,0.3099999999999454,-0.2418471887330343
17,220,-0.001,-0.0004,100.0,642.43,1593.96,1410.74,21.61,553.1,2388.06,9101.47,47.39,521.32,2388.1,8177.87,8.4338,0.03,394,2388,100.0,38.9,23.2437,56,642.6659999999999,642.6160298407782,-0.2400000000000091,-0.5018257920074154
16,63,0.0025,0.0,100.0,643.44,1591.58,1409.86,21.61,552.92,2388.14,9063.42,47.77,521.11,2388.13,8139.43,8.4807,0.03,394,2388,100.0,38.65,23.3293,146,643.03,643.0517846751197,0.4600000000000364,1.5180079718938253
79,107,0.0009,-0.0005,100.0,642.81,1579.71,1399.01,21.61,554.43,2388.09,9068.41,47.46,521.44,2388.09,8141.0,8.409,0.03,393,2388,100.0,38.89,23.2638,92,642.54,642.5142714841096,0.6599999999999682,0.2581116637177161
89,67,-0.0018,0.0001,100.0,642.44,1574.96,1408.12,21.61,553.76,2388.06,9047.55,47.28,522.01,2388.01,8132.79,8.4284,0.03,392,2388,100.0,38.89,23.3703,150,642.368,642.4162880204881,-0.0899999999999181,-0.4818274379091762
8,127,-0.0014,0.0002,100.0,643.53,1595.04,1416.81,21.61,551.79,2388.19,9040.86,48.0,520.69,2388.2,8115.79,8.4798,0.03,395,2388,100.0,38.63,23.2215,23,643.484,643.4267853241422,0.3799999999999954,1.6979931587759316
28,39,0.0007,-0.0004,100.0,642.19,1592.26,1389.12,21.61,554.08,2387.98,9068.8,47.27,521.95,2387.98,8145.17,8.4104,0.03,393,2388,100.0,39.19,23.3943,126,641.846,641.9464963221338,0.5300000000000864,-0.9817862903599266
83,124,0.0037,-0.0002,100.0,642.62,1585.86,1408.17,21.61,554.55,2388.0,9055.36,47.38,522.63,2388.02,8137.69,8.4078,0.03,391,2388,100.0,38.89,23.3104,169,642.318,642.3787293079695,0.3100000000000591,-0.1218570641447359
31,6,-0.0003,-0.0003,100.0,642.48,1582.5,1398.27,21.61,554.74,2387.99,9061.88,47.3,522.14,2387.99,8136.34,8.3867,0.03,391,2388,100.0,38.97,23.5206,228,642.302,642.3908795606083,0.6399999999999864,-0.4018340215171289
61,144,-0.0018,-0.0005,100.0,642.58,1588.43,1414.42,21.61,553.64,2388.15,9045.64,47.51,521.91,2388.06,8132.72,8.4544,0.03,392,2388,100.0,38.65,23.3413,41,642.572,642.5829599525434,0.1500000000000909,-0.2018504805367832
56,72,-0.0007,-0.0001,100.0,642.58,1592.07,1411.67,21.61,553.18,2388.09,9052.49,47.7,521.13,2388.07,8136.06,8.4232,0.03,395,2388,100.0,38.88,23.2983,203,642.384,642.4576902865026,0.5600000000000591,-0.2018504805367832
17,134,-0.0027,-0.0003,100.0,642.85,1582.79,1401.67,21.61,554.2,2388.03,9072.49,47.26,522.12,2388.0,8153.4,8.3966,0.03,391,2388,100.0,39.04,23.448,142,642.56,642.5819450543604,0.3100000000000591,0.3381050801099907
58,72,-0.0007,0.0004,100.0,642.56,1587.27,1409.68,21.61,553.23,2388.11,9064.08,47.47,521.8,2388.08,8139.51,8.4064,0.03,394,2388,100.0,38.86,23.3192,75,642.444,642.435368879522,0.4599999999999227,-0.2418471887330343
2,162,0.0028,0.0003,100.0,641.71,1588.83,1401.23,21.61,553.95,2388.06,9062.65,47.42,522.09,2388.01,8134.78,8.3739,0.03,392,2388,100.0,39.05,23.4045,125,642.024,642.0009766880478,-0.3700000000000045,-1.9417072870654035
32,130,0.0008,-0.0,100.0,643.03,1590.84,1411.91,21.61,553.47,2388.12,9064.48,47.7,520.69,2388.15,8138.6,8.4462,0.03,393,2388,100.0,38.84,23.1326,61,642.902,642.9489976994184,-0.1200000000000045,0.6980754538744309
41,193,-0.0011,0.0002,100.0,643.36,1595.21,1419.76,21.61,552.58,2388.15,9115.98,47.72,521.13,2388.04,8189.85,8.4625,0.03,395,2388,100.0,38.74,23.1496,23,643.184,643.1593137766242,0.07000000000005,1.3580211391095034
96,149,0.003,-0.0,100.0,642.46,1590.93,1406.47,21.61,554.06,2388.14,9053.11,47.52,522.58,2388.07,8129.58,8.394,0.03,395,2388,100.0,39.01,23.2268,187,642.2180000000001,642.2857046186826,0.5600000000000591,-0.4418307297131525
14,36,-0.0,0.0003,100.0,642.84,1592.8,1403.36,21.61,553.39,2388.08,9055.06,47.63,522.09,2388.12,8142.16,8.4708,0.03,393,2388,100.0,38.92,23.3096,144,642.64,642.7608593349154,-0.0599999999999454,0.3181067260119789
31,53,0.0009,-0.0003,100.0,642.11,1591.74,1406.84,21.61,553.97,2388.06,9061.54,47.23,522.3,2387.99,8140.83,8.4042,0.03,391,2388,100.0,38.99,23.4381,181,642.344,642.2663059529972,-0.1599999999999681,-1.1417731231442485
59,22,-0.0023,-0.0003,100.0,642.31,1591.06,1398.76,21.61,554.75,2387.99,9058.43,47.09,522.96,2387.99,8137.92,8.4299,0.03,391,2388,100.0,39.15,23.5255,209,642.308,642.244667255901,0.0099999999999909,-0.7418060411837847
19,123,-0.0002,0.0,100.0,642.49,1598.16,1421.98,21.61,552.2,2388.2,9045.76,47.99,520.78,2388.19,8118.53,8.4379,0.03,395,2388,100.0,38.59,23.131,35,643.206,643.0994008877158,-1.419999999999959,-0.381835667419117
22,153,0.0012,-0.0002,100.0,642.84,1594.35,1417.75,21.61,552.54,2388.16,9048.61,47.8,520.63,2388.23,8128.63,8.5056,0.03,394,2388,100.0,38.55,23.1451,49,642.976,642.967649767835,-0.4099999999999681,0.3181067260119789
43,103,-0.0021,0.0003,100.0,642.2,1580.8,1402.32,21.61,554.01,2388.03,9051.35,47.37,522.12,2388.01,8132.23,8.434,0.03,390,2388,100.0,38.86,23.3379,104,642.2719999999999,642.1806353350032,0.1600000000000818,-0.9617879362619148
62,111,-0.0017,0.0004,100.0,643.39,1593.92,1415.12,21.61,552.87,2388.17,9062.56,47.71,521.25,2388.13,8136.08,8.4494,0.03,396,2388,100.0,38.79,23.157,69,643.0899999999999,643.1245838691361,0.4099999999999681,1.418016201403539
25,158,0.0018,-0.0004,100.0,643.07,1590.75,1408.87,21.61,552.47,2388.08,9068.99,47.69,520.58,2388.14,8143.99,8.4483,0.03,394,2388,100.0,38.83,23.2077,72,642.9159999999999,642.9168457091988,0.1400000000001,0.7780688702667056
7,6,0.0011,-0.0005,100.0,642.49,1586.12,1403.1,21.61,553.89,2388.07,9067.91,47.29,521.89,2388.0,8151.48,8.406,0.03,392,2388,100.0,39.07,23.394,253,642.374,642.4924976030698,0.2400000000000091,-0.381835667419117
31,64,-0.0014,-0.0001,100.0,641.93,1578.34,1394.57,21.6,553.74,2388.01,9060.72,47.25,521.88,2388.11,8139.69,8.3898,0.03,392,2388,100.0,39.06,23.4081,170,642.126,642.1851575504625,-0.5800000000000409,-1.501743496908916
7,246,0.0005,0.0002,100.0,643.41,1596.23,1433.13,21.61,552.23,2388.22,9075.19,48.16,519.97,2388.2,8148.66,8.4742,0.03,395,2388,100.0,38.58,23.0662,13,643.4939999999999,643.4822679067588,-0.5900000000000318,1.4580129095995624
66,152,-0.001,0.0004,100.0,643.41,1594.81,1421.02,21.61,552.2,2388.2,9069.14,47.6,520.93,2388.19,8140.28,8.4759,0.03,396,2388,100.0,38.69,23.2067,50,643.046,643.1337674765323,0.3999999999999772,1.4580129095995624
27,20,0.0004,-0.0003,100.0,642.66,1592.44,1407.16,21.61,553.88,2388.02,9064.36,47.4,521.61,2388.08,8139.17,8.45,0.03,393,2388,100.0,38.9,23.3725,136,642.384,642.4719483727467,0.1899999999999408,-0.0418636477526886
67,292,-0.0033,-0.0004,100.0,643.24,1607.08,1426.02,21.61,551.52,2388.2,9075.14,48.12,520.44,2388.15,8145.36,8.4906,0.03,397,2388,100.0,38.75,23.1778,21,643.274,643.2631594666987,0.3999999999999772,1.118040889933134
17,4,0.0042,-0.0002,100.0,642.07,1586.55,1394.42,21.61,554.35,2388.06,9059.34,47.33,522.65,2387.98,8146.69,8.4033,0.03,393,2388,100.0,38.93,23.4337,272,642.272,642.3814001581393,-0.0299999999999727,-1.2217665395362958
69,58,0.0009,0.0002,100.0,642.25,1591.74,1400.35,21.61,554.18,2388.04,9061.74,47.39,522.04,2388.06,8142.67,8.4449,0.03,391,2388,100.0,39.04,23.4445,304,642.332,642.3432165113554,-0.42999999999995,-0.8617961657718556
29,89,-0.0011,0.0002,100.0,642.26,1585.46,1409.7,21.61,553.79,2388.09,9065.66,47.61,521.8,2388.1,8140.29,8.4873,0.03,393,2388,100.0,38.8,23.2674,74,642.592,642.548543358179,-0.2599999999999909,-0.8417978116738438
82,11,-0.0031,-0.0005,100.0,641.96,1585.18,1397.2,21.61,554.36,2388.0,9057.97,47.31,521.94,2387.95,8143.87,8.3901,0.03,391,2388,100.0,39.03,23.3743,203,641.914,641.9393585657551,0.3899999999999863,-1.4417484346146532
42,82,-0.0003,-0.0002,100.0,642.18,1589.29,1399.06,21.61,553.48,2388.04,9066.7,47.46,521.8,2388.06,8134.61,8.4438,0.03,392,2388,100.0,38.72,23.3434,114,642.264,642.2902612788185,-0.1600000000000818,-1.0017846444581655
5,144,0.0006,0.0001,100.0,642.35,1580.32,1398.33,21.61,554.21,2388.04,9084.63,47.32,522.06,2387.93,8155.64,8.3952,0.03,392,2388,100.0,38.85,23.3937,125,642.336,642.2916117278006,-0.0499999999999545,-0.6618126247915099
26,78,0.0002,0.0005,100.0,642.65,1600.53,1405.42,21.61,553.74,2388.09,9045.09,47.48,521.3,2388.15,8133.06,8.4371,0.03,392,2388,100.0,38.75,23.2006,121,642.7,642.6997862395103,-0.2000000000000454,-0.0618620018507004
16,166,0.0022,-0.0001,100.0,643.59,1605.55,1416.63,21.61,552.13,2388.17,9060.69,47.86,519.96,2388.22,8135.59,8.4766,0.03,395,2388,100.0,38.78,23.0732,43,642.994,643.153653208779,0.6200000000000045,1.81798328336423
20,18,-0.0027,0.0001,100.0,642.63,1589.33,1404.53,21.61,554.07,2388.09,9050.6,47.52,520.19,2388.08,8137.14,8.4085,0.03,393,2388,100.0,38.9,23.3501,216,642.348,642.4766698138335,0.1100000000000136,-0.1018587100467241
31,143,0.0,-0.0002,100.0,642.22,1588.18,1405.62,21.61,554.33,2388.04,9060.88,47.47,522.2,2388.08,8143.74,8.4239,0.03,393,2388,100.0,38.84,23.372,91,642.4,642.3731654696053,-0.2200000000000272,-0.9217912280658912
32,156,-0.0056,-0.0004,100.0,643.06,1600.69,1417.16,21.61,552.29,2388.14,9064.17,47.9,520.74,2388.11,8145.43,8.4965,0.03,395,2388,100.0,38.65,23.1552,35,643.1899999999999,643.07904434375,0.1199999999998908,0.7580705161684664
73,109,-0.002,-0.0004,100.0,643.1,1596.91,1409.55,21.61,552.87,2388.19,9039.87,47.59,521.36,2388.12,8117.54,8.4605,0.03,394,2388,100.0,38.98,23.1981,104,643.0840000000001,643.0602574889786,-0.0799999999999272,0.8380639325607411
51,126,0.0006,-0.0005,100.0,642.42,1584.69,1401.36,21.61,553.61,2388.0,9081.47,47.15,522.02,2387.99,8161.41,8.419,0.03,393,2388,100.0,39.0,23.4547,87,642.5620000000001,642.4908214647387,-0.32000000000005,-0.5218241461054272
63,54,-0.0021,0.0005,100.0,642.07,1593.8,1403.69,21.61,553.79,2388.08,9064.11,47.38,521.73,2388.1,8139.65,8.4366,0.03,393,2388,100.0,38.89,23.3641,120,642.3280000000001,642.3561015213844,-0.7599999999999909,-1.2217665395362958
90,73,0.0002,0.0005,100.0,642.38,1585.0,1401.65,21.61,553.68,2388.08,9052.79,47.19,522.09,2388.07,8136.45,8.3993,0.03,392,2388,100.0,38.86,23.2507,81,642.2940000000001,642.3334170958901,-0.2699999999999818,-0.6018175624974745
2,199,0.0026,0.0001,100.0,642.44,1587.17,1409.39,21.61,554.06,2388.09,9061.54,47.49,521.22,2388.08,8144.69,8.429,0.03,394,2388,100.0,39.08,23.2433,88,642.816,642.7166433873629,-0.7699999999999818,-0.4818274379091762
60,85,0.0001,-0.0003,100.0,642.49,1587.62,1407.37,21.61,553.13,2388.11,9058.96,47.44,521.88,2388.08,8137.37,8.4021,0.03,394,2388,100.0,38.8,23.2185,87,642.452,642.437567917224,0.4600000000000364,-0.381835667419117
91,45,0.0019,0.0004,100.0,643.07,1593.88,1409.09,21.61,553.11,2388.14,9049.33,47.77,521.12,2388.13,8135.23,8.4625,0.03,395,2388,100.0,38.74,23.2155,90,642.946,642.9216354625175,0.1500000000000909,0.7780688702667056
6,20,0.0002,-0.0004,100.0,642.63,1590.31,1405.84,21.61,553.16,2388.12,9045.94,47.47,521.32,2388.1,8122.53,8.4163,0.03,393,2388,100.0,38.76,23.2654,168,642.7259999999999,642.6088989292675,0.4399999999999409,-0.1018587100467241
26,88,0.0004,0.0001,100.0,642.9,1590.66,1413.57,21.61,553.65,2388.14,9046.93,47.57,520.89,2388.14,8131.73,8.4858,0.03,392,2388,100.0,38.94,23.2118,111,642.8280000000001,642.8060936020808,0.2699999999999818,0.4380968506000499
33,162,0.0018,0.0003,100.0,643.21,1592.28,1408.67,21.61,553.61,2388.14,9051.17,47.67,521.36,2388.14,8135.03,8.4411,0.03,393,2388,100.0,38.59,23.1742,38,642.99,642.9062040676756,0.7900000000000773,1.0580458276390985
62,53,-0.0043,0.0001,100.0,642.67,1592.03,1400.45,21.61,553.63,2388.11,9051.45,47.78,521.63,2388.17,8133.82,8.4582,0.03,394,2388,100.0,38.83,23.205,127,642.704,642.6742020888273,-0.1600000000000818,-0.0218652936546768
50,127,-0.0037,0.0004,100.0,642.73,1586.43,1410.09,21.61,552.97,2388.08,9068.8,47.55,521.88,2388.08,8157.71,8.413,0.03,395,2388,100.0,38.69,23.2201,71,642.86,642.8208035444318,-0.1999999999999318,0.0981248309336214
96,222,-0.0044,-0.0003,100.0,642.59,1593.67,1412.84,21.61,553.14,2388.07,9054.49,47.43,520.98,2388.09,8138.75,8.4332,0.03,393,2388,100.0,38.81,23.2502,114,642.464,642.5435546015183,-0.3299999999999272,-0.1818521264387714
83,208,-0.0026,0.0003,100.0,642.3,1591.92,1404.74,21.61,553.95,2388.02,9059.43,47.51,521.54,2388.07,8137.89,8.4031,0.03,390,2388,100.0,38.65,23.286,85,642.6479999999999,642.4648242899688,0.099999999999909,-0.7618043952817964
33,71,0.0019,-0.0002,100.0,642.21,1581.15,1397.43,21.61,554.12,2387.99,9067.32,47.07,522.45,2388.04,8146.21,8.4209,0.03,392,2388,100.0,38.99,23.4438,129,642.2139999999999,642.1722905371056,0.5199999999999818,-0.9417895821639028
26,8,-0.0001,-0.0001,100.0,642.94,1586.14,1412.11,21.61,552.92,2388.15,9045.97,47.63,521.24,2388.18,8126.07,8.4106,0.03,392,2388,100.0,38.8,23.279,191,642.6859999999999,642.6934267516071,0.5400000000000773,0.5180902669923245
30,34,-0.0,-0.0002,100.0,642.06,1583.92,1402.45,21.61,554.57,2387.98,9062.56,47.52,522.71,2388.03,8144.14,8.4162,0.03,390,2388,100.0,39.04,23.3417,160,642.066,642.116299540967,-0.2700000000000955,-1.241764893634535
